domain,prompt_idx,layer_idx,strength,seed,baseline_correct,perturbed_correct,flip,edit_distance,baseline_entropy,perturbed_entropy,baseline_margin,perturbed_margin,kl_divergence,model,paradigm,n_layers,layer_frac
math,2,42,0.1,2049,False,False,False,0.0,1.044575572013855,1.0811736583709717,2.0,1.5,0.017114708200097,Mamba-790M,ssm,48,0.8936170212765957
math,3,42,0.1,2049,False,False,True,0.8653846153846154,6.752808570861816,6.933692455291748,0.5,0.0,0.697777509689331,Mamba-790M,ssm,48,0.8936170212765957
math,4,42,0.1,2049,False,False,True,0.9722222222222222,2.2165088653564453,2.407642602920532,1.5,1.4375,0.0104187000542879,Mamba-790M,ssm,48,0.8936170212765957
math,5,42,0.1,2049,False,False,False,0.0,6.774508476257324,7.804940223693848,2.25,0.5,0.427586555480957,Mamba-790M,ssm,48,0.8936170212765957
math,6,42,0.1,2049,False,False,False,0.0,1.927919626235962,1.5230454206466677,2.0,2.0,0.0366779863834381,Mamba-790M,ssm,48,0.8936170212765957
math,7,42,0.1,2049,False,False,False,0.0,1.5359500646591189,1.516796350479126,0.5,0.75,0.0108473934233188,Mamba-790M,ssm,48,0.8936170212765957
math,8,42,0.1,2049,False,False,True,0.8666666666666667,1.401640772819519,1.1274019479751587,1.0,1.0,0.01685007289052,Mamba-790M,ssm,48,0.8936170212765957
math,9,42,0.1,2049,False,False,True,0.8695652173913043,1.4930925369262695,1.2573400735855105,1.5,1.5,0.0158422142267227,Mamba-790M,ssm,48,0.8936170212765957
math,10,42,0.1,2049,False,False,False,0.0,2.3735921382904053,2.924790620803833,1.625,2.0,0.0464584529399871,Mamba-790M,ssm,48,0.8936170212765957
math,11,42,0.1,2049,False,False,False,0.0,2.411775827407837,1.8896955251693728,1.0,1.0,0.048110082745552,Mamba-790M,ssm,48,0.8936170212765957
math,12,42,0.1,2049,False,False,True,0.8260869565217391,1.2765365839004517,1.076546311378479,1.0,1.0,0.012767769396305,Mamba-790M,ssm,48,0.8936170212765957
math,13,42,0.1,2049,False,False,True,0.8333333333333334,2.16972279548645,2.492366075515747,1.625,1.875,0.0214976705610752,Mamba-790M,ssm,48,0.8936170212765957
math,14,42,0.1,2049,False,False,True,0.8888888888888888,1.24495267868042,1.179907202720642,2.25,2.25,0.0020965009462088,Mamba-790M,ssm,48,0.8936170212765957
math,15,42,0.1,2049,False,False,True,0.855072463768116,1.6809839010238647,1.6858012676239014,0.75,0.75,0.0050874366424977,Mamba-790M,ssm,48,0.8936170212765957
math,16,42,0.1,2049,False,False,False,0.0,1.8242518901824951,1.9616695642471316,2.375,2.5625,0.005299337208271,Mamba-790M,ssm,48,0.8936170212765957
math,17,42,0.1,2049,False,False,True,0.8536585365853658,0.9809144139289856,1.2007428407669067,2.0,1.5,0.0246385131031274,Mamba-790M,ssm,48,0.8936170212765957
math,18,42,0.1,2049,False,False,False,0.0,1.665571928024292,1.7290939092636108,1.5,1.5,0.0022810697555541,Mamba-790M,ssm,48,0.8936170212765957
math,19,42,0.1,2049,False,False,True,0.55,7.19999361038208,6.521543502807617,0.25,2.0,0.2496132999658584,Mamba-790M,ssm,48,0.8936170212765957
math,20,42,0.1,2049,False,False,True,0.5689655172413793,1.3106845617294312,1.4242897033691406,1.5,1.0,0.0220884084701538,Mamba-790M,ssm,48,0.8936170212765957
math,21,42,0.1,2049,False,False,False,0.0,5.312949180603027,6.683285236358643,2.4375,1.875,0.1516837775707245,Mamba-790M,ssm,48,0.8936170212765957
math,22,42,0.1,2049,False,False,True,0.8292682926829268,1.6017754077911377,1.31685471534729,1.0,1.0,0.0380057841539382,Mamba-790M,ssm,48,0.8936170212765957
math,23,42,0.1,2049,False,False,False,0.0,1.1838741302490234,1.091384768486023,1.0,1.0,0.0049161477945744,Mamba-790M,ssm,48,0.8936170212765957
factual,0,42,0.1,2049,True,True,False,0.0,2.8835866451263428,3.519707202911377,1.5,1.25,0.112235240638256,Mamba-790M,ssm,48,0.8936170212765957
factual,1,42,0.1,2049,False,False,True,0.3888888888888889,3.6556236743927,4.994820594787598,1.0,0.5,0.7567590475082397,Mamba-790M,ssm,48,0.8936170212765957
factual,2,42,0.1,2049,False,True,True,0.8157894736842105,3.191835403442383,3.2791309356689453,0.375,0.0625,0.0415840707719326,Mamba-790M,ssm,48,0.8936170212765957
factual,3,42,0.1,2049,True,True,True,0.7073170731707317,5.334014415740967,5.19236421585083,0.5,0.25,0.0681236162781715,Mamba-790M,ssm,48,0.8936170212765957
factual,4,42,0.1,2049,True,True,False,0.0,1.422000288963318,1.3465441465377808,0.75,0.75,0.0053123077377676,Mamba-790M,ssm,48,0.8936170212765957
factual,5,42,0.1,2049,False,False,False,0.0,1.2819337844848633,1.8535923957824707,2.0,2.0,0.0779094249010086,Mamba-790M,ssm,48,0.8936170212765957
factual,6,42,0.1,2049,False,False,False,0.0,4.764132022857666,4.420619010925293,1.25,0.25,0.0699972286820411,Mamba-790M,ssm,48,0.8936170212765957
factual,7,42,0.1,2049,False,False,False,0.0,4.360530376434326,4.3319478034973145,1.0,1.0,0.0250803418457508,Mamba-790M,ssm,48,0.8936170212765957
factual,8,42,0.1,2049,False,False,True,0.5774647887323944,3.890372037887573,3.981828451156616,0.0,0.0,0.0748434513807296,Mamba-790M,ssm,48,0.8936170212765957
factual,9,42,0.1,2049,False,False,True,0.2941176470588235,2.6914196014404297,1.2980855703353882,0.3125,0.75,1.3761463165283203,Mamba-790M,ssm,48,0.8936170212765957
factual,10,42,0.1,2049,True,True,False,0.0,1.6806305646896362,2.101594924926758,1.0,0.5,0.0699028968811035,Mamba-790M,ssm,48,0.8936170212765957
factual,11,42,0.1,2049,True,False,True,0.7361111111111112,2.689318418502808,2.951087951660156,0.75,0.0,0.0602912865579128,Mamba-790M,ssm,48,0.8936170212765957
factual,12,42,0.1,2049,False,False,False,0.0,1.92950177192688,1.9699450731277464,0.5,1.0,0.0609276443719863,Mamba-790M,ssm,48,0.8936170212765957
factual,13,42,0.1,2049,False,False,False,0.0,0.6139188408851624,0.6609073281288147,3.25,3.0,0.0091993678361177,Mamba-790M,ssm,48,0.8936170212765957
factual,14,42,0.1,2049,True,True,False,0.0,1.8221940994262693,1.8778293132781985,1.0,1.0,0.0070238946937024,Mamba-790M,ssm,48,0.8936170212765957
factual,15,42,0.1,2049,False,False,False,0.0,1.418695330619812,1.174451231956482,1.0,1.0,0.086504228413105,Mamba-790M,ssm,48,0.8936170212765957
factual,16,42,0.1,2049,False,False,True,0.7857142857142857,2.755858421325684,2.373929023742676,0.9375,0.5,0.0697797238826751,Mamba-790M,ssm,48,0.8936170212765957
factual,17,42,0.1,2049,False,False,True,0.696969696969697,2.110867738723755,2.110457181930542,0.25,0.0,0.0354055576026439,Mamba-790M,ssm,48,0.8936170212765957
factual,18,42,0.1,2049,True,True,True,0.6,1.2593986988067627,1.2267080545425415,2.2265625,2.0,0.0140153430402278,Mamba-790M,ssm,48,0.8936170212765957
factual,19,42,0.1,2049,True,True,True,0.7285714285714285,2.449253559112549,2.3652184009552,0.5,0.5,0.0278137903660535,Mamba-790M,ssm,48,0.8936170212765957
factual,20,42,0.1,2049,False,False,False,0.0,1.3742923736572266,1.4277207851409912,1.5,1.0,0.0375222079455852,Mamba-790M,ssm,48,0.8936170212765957
factual,21,42,0.1,2049,True,True,False,0.0,3.2110421657562256,3.3291947841644287,1.796875,0.25,0.2472413629293441,Mamba-790M,ssm,48,0.8936170212765957
factual,22,42,0.1,2049,True,True,False,0.0,0.1440688222646713,0.0805321410298347,5.0,5.5,0.0042438083328306,Mamba-790M,ssm,48,0.8936170212765957
factual,23,42,0.1,2049,False,False,True,0.5952380952380952,2.2851791381835938,2.467693567276001,0.0,0.0,0.0191546622663736,Mamba-790M,ssm,48,0.8936170212765957
math,0,42,0.2,42,False,False,True,0.7241379310344828,1.4740444421768188,1.2960612773895264,1.25,1.5,0.0173825528472661,Mamba-790M,ssm,48,0.8936170212765957
math,1,42,0.2,42,False,False,True,0.1896551724137931,4.059962272644043,3.886465787887573,2.28125,2.234375,0.0321248471736907,Mamba-790M,ssm,48,0.8936170212765957
math,2,42,0.2,42,False,False,True,0.5,1.044575572013855,0.7742868065834045,2.0,2.5,0.0240590944886207,Mamba-790M,ssm,48,0.8936170212765957
math,3,42,0.2,42,False,False,True,0.7380952380952381,6.752808570861816,7.237732410430908,0.5,1.25,0.2114558517932891,Mamba-790M,ssm,48,0.8936170212765957
math,4,42,0.2,42,False,False,True,0.855072463768116,2.2165088653564453,2.598682403564453,1.5,1.375,0.0526553690433502,Mamba-790M,ssm,48,0.8936170212765957
math,5,42,0.2,42,False,False,False,0.0,6.774508476257324,7.306265830993652,2.25,2.375,0.1177047044038772,Mamba-790M,ssm,48,0.8936170212765957
math,6,42,0.2,42,False,False,False,0.0,1.927919626235962,1.5380799770355225,2.0,2.5,0.1017139852046966,Mamba-790M,ssm,48,0.8936170212765957
math,7,42,0.2,42,False,False,False,0.0,1.5359500646591189,1.308980107307434,0.5,1.0,0.0391757935285568,Mamba-790M,ssm,48,0.8936170212765957
math,8,42,0.2,42,False,False,True,0.9722222222222222,1.401640772819519,1.1607776880264282,1.0,1.5,0.03106833063066,Mamba-790M,ssm,48,0.8936170212765957
math,9,42,0.2,42,False,False,True,0.8695652173913043,1.4930925369262695,1.2053006887435913,1.5,2.0,0.0306316018104553,Mamba-790M,ssm,48,0.8936170212765957
math,10,42,0.2,42,False,False,True,0.6285714285714286,2.3735921382904053,2.676849603652954,1.625,2.25,0.0531062223017215,Mamba-790M,ssm,48,0.8936170212765957
math,11,42,0.2,42,False,False,True,0.175,2.411775827407837,3.059850215911865,1.0,2.0,0.1558267027139663,Mamba-790M,ssm,48,0.8936170212765957
math,12,42,0.2,42,False,False,True,0.8260869565217391,1.2765365839004517,1.1575980186462402,1.0,1.0,0.010590991936624,Mamba-790M,ssm,48,0.8936170212765957
math,13,42,0.2,42,False,False,True,0.8085106382978723,2.16972279548645,2.179360628128052,1.625,2.125,0.0279252678155899,Mamba-790M,ssm,48,0.8936170212765957
math,14,42,0.2,42,False,False,True,0.7638888888888888,1.24495267868042,1.119269609451294,2.25,2.25,0.0076328758150339,Mamba-790M,ssm,48,0.8936170212765957
math,15,42,0.2,42,False,False,True,0.8297872340425532,1.6809839010238647,1.492790699005127,0.75,1.0,0.0187840573489666,Mamba-790M,ssm,48,0.8936170212765957
math,16,42,0.2,42,False,False,False,0.0,1.8242518901824951,1.6242828369140625,2.375,2.875,0.0205538049340248,Mamba-790M,ssm,48,0.8936170212765957
math,17,42,0.2,42,False,False,True,0.8536585365853658,0.9809144139289856,1.0184857845306396,2.0,2.0,0.0487004406750202,Mamba-790M,ssm,48,0.8936170212765957
math,18,42,0.2,42,False,False,True,0.6170212765957447,1.665571928024292,1.5847402811050415,1.5,1.5,0.0080429855734109,Mamba-790M,ssm,48,0.8936170212765957
math,19,42,0.2,42,False,False,True,0.5,7.19999361038208,6.217538833618164,0.25,1.125,0.4145493507385254,Mamba-790M,ssm,48,0.8936170212765957
math,20,42,0.2,42,False,False,True,0.293103448275862,1.3106845617294312,1.036676287651062,1.5,1.5,0.0245502702891826,Mamba-790M,ssm,48,0.8936170212765957
math,21,42,0.2,42,False,False,False,0.0,5.312949180603027,4.852833271026611,2.4375,2.5625,0.0547693222761154,Mamba-790M,ssm,48,0.8936170212765957
math,22,42,0.2,42,False,False,True,0.8292682926829268,1.6017754077911377,1.4228365421295166,1.0,2.0,0.1260368227958679,Mamba-790M,ssm,48,0.8936170212765957
math,23,42,0.2,42,False,False,False,0.0,1.1838741302490234,1.1590911149978638,1.0,1.0,0.0059993728064,Mamba-790M,ssm,48,0.8936170212765957
factual,0,42,0.2,42,True,True,False,0.0,2.8835866451263428,3.1733274459838867,1.5,0.5,0.580599308013916,Mamba-790M,ssm,48,0.8936170212765957
factual,1,42,0.2,42,False,False,True,0.3157894736842105,3.6556236743927,1.7454204559326172,1.0,0.7490234375,1.6533381938934326,Mamba-790M,ssm,48,0.8936170212765957
factual,2,42,0.2,42,False,False,True,0.5,3.191835403442383,2.940493106842041,0.375,0.125,0.0965292006731033,Mamba-790M,ssm,48,0.8936170212765957
factual,3,42,0.2,42,True,False,True,0.875,5.334014415740967,2.3585925102233887,0.5,1.0,1.3713657855987549,Mamba-790M,ssm,48,0.8936170212765957
factual,4,42,0.2,42,True,True,True,0.0714285714285714,1.422000288963318,1.5687686204910278,0.75,1.3125,0.0915900841355323,Mamba-790M,ssm,48,0.8936170212765957
factual,5,42,0.2,42,False,False,False,0.0,1.2819337844848633,1.8380931615829468,2.0,0.0,0.4237116575241089,Mamba-790M,ssm,48,0.8936170212765957
factual,6,42,0.2,42,False,False,False,0.0,4.764132022857666,0.349254310131073,1.25,4.0,2.2933669090271,Mamba-790M,ssm,48,0.8936170212765957
factual,7,42,0.2,42,False,False,False,0.0,4.360530376434326,4.2757673263549805,1.0,0.9375,0.0988244116306305,Mamba-790M,ssm,48,0.8936170212765957
factual,8,42,0.2,42,False,False,True,0.4507042253521127,3.890372037887573,4.612133502960205,0.0,0.5,1.2470152378082275,Mamba-790M,ssm,48,0.8936170212765957
factual,9,42,0.2,42,False,False,True,0.7058823529411765,2.6914196014404297,2.7227706909179688,0.3125,1.15625,0.2325114160776138,Mamba-790M,ssm,48,0.8936170212765957
factual,10,42,0.2,42,True,True,True,0.4878048780487805,1.6806305646896362,1.7786110639572144,1.0,1.0,0.0533438809216022,Mamba-790M,ssm,48,0.8936170212765957
factual,11,42,0.2,42,True,False,True,0.813953488372093,2.689318418502808,3.039344787597656,0.75,0.25,0.2053438574075698,Mamba-790M,ssm,48,0.8936170212765957
factual,12,42,0.2,42,False,False,True,0.7798165137614679,1.92950177192688,1.182933330535889,0.5,1.0,0.4196337461471557,Mamba-790M,ssm,48,0.8936170212765957
factual,13,42,0.2,42,False,False,False,0.0,0.6139188408851624,0.7722069621086121,3.25,3.375,0.0153685202822089,Mamba-790M,ssm,48,0.8936170212765957
factual,14,42,0.2,42,True,True,False,0.0,1.8221940994262693,1.567138910293579,1.0,2.0,0.1113054007291793,Mamba-790M,ssm,48,0.8936170212765957
factual,15,42,0.2,42,False,False,True,0.9032258064516128,1.418695330619812,1.3350398540496826,1.0,1.0,0.3426845669746399,Mamba-790M,ssm,48,0.8936170212765957
factual,16,42,0.2,42,False,False,True,0.6904761904761905,2.755858421325684,2.3999791145324707,0.9375,0.25,0.1220422759652137,Mamba-790M,ssm,48,0.8936170212765957
factual,17,42,0.2,42,False,False,True,0.7272727272727273,2.110867738723755,1.9552626609802248,0.25,0.0,0.2242258936166763,Mamba-790M,ssm,48,0.8936170212765957
factual,18,42,0.2,42,True,True,True,0.6857142857142857,1.2593986988067627,1.0076768398284912,2.2265625,2.0,0.1809103935956955,Mamba-790M,ssm,48,0.8936170212765957
factual,19,42,0.2,42,True,False,True,0.8285714285714286,2.449253559112549,2.4858224391937256,0.5,0.0,0.0975336804986,Mamba-790M,ssm,48,0.8936170212765957
factual,20,42,0.2,42,False,False,True,0.3409090909090909,1.3742923736572266,1.7788255214691162,1.5,0.5,0.1241962164640426,Mamba-790M,ssm,48,0.8936170212765957
factual,21,42,0.2,42,True,True,True,0.6567164179104478,3.2110421657562256,4.681087970733643,1.796875,3.375,0.751038134098053,Mamba-790M,ssm,48,0.8936170212765957
factual,22,42,0.2,42,True,True,True,0.7073170731707317,0.1440688222646713,0.1110258549451828,5.0,5.0,0.0030562949832528,Mamba-790M,ssm,48,0.8936170212765957
factual,23,42,0.2,42,False,False,True,0.8571428571428571,2.2851791381835938,1.5397084951400757,0.0,1.0,0.2625752687454223,Mamba-790M,ssm,48,0.8936170212765957
math,0,42,0.2,137,False,False,True,0.15625,1.4740444421768188,1.7506920099258425,1.25,1.75,0.0473680458962917,Mamba-790M,ssm,48,0.8936170212765957
math,1,42,0.2,137,False,False,True,0.9310344827586208,4.059962272644043,7.655726909637451,2.28125,0.0,2.1275205612182617,Mamba-790M,ssm,48,0.8936170212765957
math,2,42,0.2,137,False,False,True,0.140625,1.044575572013855,1.0319160223007202,2.0,2.0,0.0146866524592041,Mamba-790M,ssm,48,0.8936170212765957
math,3,42,0.2,137,False,False,True,0.975,6.752808570861816,3.558793067932129,0.5,1.0,3.767812967300415,Mamba-790M,ssm,48,0.8936170212765957
math,4,42,0.2,137,False,False,True,0.8625,2.2165088653564453,7.322307109832764,1.5,0.375,1.7183557748794556,Mamba-790M,ssm,48,0.8936170212765957
math,5,42,0.2,137,False,False,True,0.7413793103448276,6.774508476257324,5.683014392852783,2.25,0.5,2.19690203666687,Mamba-790M,ssm,48,0.8936170212765957
math,6,42,0.2,137,False,False,False,0.0,1.927919626235962,1.5527080297470093,2.0,1.5,0.1132414638996124,Mamba-790M,ssm,48,0.8936170212765957
math,7,42,0.2,137,False,False,True,0.2361111111111111,1.5359500646591189,1.8063266277313232,0.5,1.25,0.0870346948504448,Mamba-790M,ssm,48,0.8936170212765957
math,8,42,0.2,137,False,False,True,0.8125,1.401640772819519,1.4337712526321411,1.0,1.5,0.0383902452886104,Mamba-790M,ssm,48,0.8936170212765957
math,9,42,0.2,137,False,False,True,0.525,1.4930925369262695,1.6361852884292605,1.5,2.0,0.0354467667639255,Mamba-790M,ssm,48,0.8936170212765957
math,10,42,0.2,137,False,False,True,0.425,2.3735921382904053,5.834660053253174,1.625,0.25,1.1864027976989746,Mamba-790M,ssm,48,0.8936170212765957
math,11,42,0.2,137,False,False,False,0.0,2.411775827407837,1.5451079607009888,1.0,0.0,0.3221704661846161,Mamba-790M,ssm,48,0.8936170212765957
math,12,42,0.2,137,False,False,True,0.8333333333333334,1.2765365839004517,1.288619041442871,1.0,1.0,0.0069212466478347,Mamba-790M,ssm,48,0.8936170212765957
math,13,42,0.2,137,False,False,True,0.859375,2.16972279548645,5.135481357574463,1.625,1.875,0.720162034034729,Mamba-790M,ssm,48,0.8936170212765957
math,14,42,0.2,137,False,False,True,0.9027777777777778,1.24495267868042,1.867655634880066,2.25,2.625,0.0670525655150413,Mamba-790M,ssm,48,0.8936170212765957
math,15,42,0.2,137,False,False,True,0.8472222222222222,1.6809839010238647,1.976239919662476,0.75,1.75,0.1190038621425628,Mamba-790M,ssm,48,0.8936170212765957
math,16,42,0.2,137,False,False,True,0.7068965517241379,1.8242518901824951,5.359943866729736,2.375,1.875,0.6975874900817871,Mamba-790M,ssm,48,0.8936170212765957
math,17,42,0.2,137,False,False,True,0.8536585365853658,0.9809144139289856,1.3105124235153198,2.0,0.5,0.1648354232311248,Mamba-790M,ssm,48,0.8936170212765957
math,18,42,0.2,137,False,False,True,0.65625,1.665571928024292,2.3021790981292725,1.5,2.125,0.0856121331453323,Mamba-790M,ssm,48,0.8936170212765957
math,19,42,0.2,137,False,False,True,0.55,7.19999361038208,1.6694711446762085,0.25,1.5,4.603793621063232,Mamba-790M,ssm,48,0.8936170212765957
math,20,42,0.2,137,False,False,True,0.25,1.3106845617294312,1.4456536769866943,1.5,1.5,0.0165387578308582,Mamba-790M,ssm,48,0.8936170212765957
math,21,42,0.2,137,False,False,True,0.9310344827586208,5.312949180603027,5.3257155418396,2.4375,0.0,3.498567819595337,Mamba-790M,ssm,48,0.8936170212765957
math,22,42,0.2,137,False,False,True,0.8292682926829268,1.6017754077911377,1.5133116245269775,1.0,0.0,0.1080828085541725,Mamba-790M,ssm,48,0.8936170212765957
math,23,42,0.2,137,False,False,True,0.1884057971014492,1.1838741302490234,1.3299007415771484,1.0,1.25,0.0194173008203506,Mamba-790M,ssm,48,0.8936170212765957
factual,0,42,0.2,137,True,True,False,0.0,2.8835866451263428,3.4094278812408447,1.5,0.5625,0.7831032872200012,Mamba-790M,ssm,48,0.8936170212765957
factual,1,42,0.2,137,False,False,True,0.3157894736842105,3.6556236743927,4.8439788818359375,1.0,1.5,0.3454436063766479,Mamba-790M,ssm,48,0.8936170212765957
factual,2,42,0.2,137,False,False,True,0.8157894736842105,3.191835403442383,1.8125066757202148,0.375,1.0,0.898668646812439,Mamba-790M,ssm,48,0.8936170212765957
factual,3,42,0.2,137,True,False,True,0.8666666666666667,5.334014415740967,6.024867534637451,0.5,0.5,0.4771567583084106,Mamba-790M,ssm,48,0.8936170212765957
factual,4,42,0.2,137,True,False,True,0.6964285714285714,1.422000288963318,2.4948012828826904,0.75,1.0,0.5462777018547058,Mamba-790M,ssm,48,0.8936170212765957
factual,5,42,0.2,137,False,False,False,0.0,1.2819337844848633,1.5126489400863647,2.0,1.0,0.0964945405721664,Mamba-790M,ssm,48,0.8936170212765957
factual,6,42,0.2,137,False,False,True,0.7857142857142857,4.764132022857666,6.213672637939453,1.25,0.125,6.771111011505127,Mamba-790M,ssm,48,0.8936170212765957
factual,7,42,0.2,137,False,False,True,0.5806451612903226,4.360530376434326,4.47003984451294,1.0,1.3125,0.0907991975545883,Mamba-790M,ssm,48,0.8936170212765957
factual,8,42,0.2,137,False,False,True,0.704225352112676,3.890372037887573,2.749298572540283,0.0,0.0,0.3802272379398346,Mamba-790M,ssm,48,0.8936170212765957
factual,9,42,0.2,137,False,False,True,0.7647058823529411,2.6914196014404297,3.0081229209899902,0.3125,0.04296875,0.287635326385498,Mamba-790M,ssm,48,0.8936170212765957
factual,10,42,0.2,137,True,True,True,0.7027027027027027,1.6806305646896362,2.4330592155456543,1.0,1.0,0.3283872008323669,Mamba-790M,ssm,48,0.8936170212765957
factual,11,42,0.2,137,True,False,True,0.7361111111111112,2.689318418502808,3.0318331718444824,0.75,0.25,0.1691644042730331,Mamba-790M,ssm,48,0.8936170212765957
factual,12,42,0.2,137,False,False,False,0.0,1.92950177192688,1.5456115007400513,0.5,1.0,0.5178295373916626,Mamba-790M,ssm,48,0.8936170212765957
factual,13,42,0.2,137,False,False,False,0.0,0.6139188408851624,0.5199688076972961,3.25,4.0,0.0207973252981901,Mamba-790M,ssm,48,0.8936170212765957
factual,14,42,0.2,137,True,False,True,0.6551724137931034,1.8221940994262693,1.8237109184265137,1.0,1.0,0.3904559910297394,Mamba-790M,ssm,48,0.8936170212765957
factual,15,42,0.2,137,False,False,True,0.6896551724137931,1.418695330619812,1.071704387664795,1.0,1.0,0.5527335405349731,Mamba-790M,ssm,48,0.8936170212765957
factual,16,42,0.2,137,False,False,True,0.8809523809523809,2.755858421325684,2.127068519592285,0.9375,0.5,0.4192080795764923,Mamba-790M,ssm,48,0.8936170212765957
factual,17,42,0.2,137,False,False,True,0.6595744680851063,2.110867738723755,2.102962017059326,0.25,1.25,0.2383125126361847,Mamba-790M,ssm,48,0.8936170212765957
factual,18,42,0.2,137,True,True,True,0.7021276595744681,1.2593986988067627,1.7831069231033323,2.2265625,1.125,0.109510913491249,Mamba-790M,ssm,48,0.8936170212765957
factual,19,42,0.2,137,True,True,True,0.7285714285714285,2.449253559112549,2.6268696784973145,0.5,0.5,0.0416402593255043,Mamba-790M,ssm,48,0.8936170212765957
factual,20,42,0.2,137,False,False,True,0.5681818181818182,1.3742923736572266,2.0074408054351807,1.5,0.5,0.1797357499599456,Mamba-790M,ssm,48,0.8936170212765957
factual,21,42,0.2,137,True,True,True,0.7313432835820896,3.2110421657562256,3.42132568359375,1.796875,0.4375,0.2495118677616119,Mamba-790M,ssm,48,0.8936170212765957
factual,22,42,0.2,137,True,True,True,0.4772727272727273,0.1440688222646713,0.3441293835639953,5.0,4.5,0.0138727873563766,Mamba-790M,ssm,48,0.8936170212765957
factual,23,42,0.2,137,False,True,True,0.8095238095238095,2.2851791381835938,2.017507076263428,0.0,1.0,0.351959228515625,Mamba-790M,ssm,48,0.8936170212765957
math,0,42,0.2,2049,False,False,True,0.325,1.4740444421768188,1.4070006608963013,1.25,1.25,0.0092591065913438,Mamba-790M,ssm,48,0.8936170212765957
math,1,42,0.2,2049,False,False,False,0.0,4.059962272644043,6.982275009155273,2.28125,2.0,0.6061742901802063,Mamba-790M,ssm,48,0.8936170212765957
math,2,42,0.2,2049,False,False,False,0.0,1.044575572013855,1.1379797458648682,2.0,1.5,0.0183842871338129,Mamba-790M,ssm,48,0.8936170212765957
math,3,42,0.2,2049,False,False,True,0.975,6.752808570861816,3.2726891040802,0.5,1.5,3.993568658828736,Mamba-790M,ssm,48,0.8936170212765957
math,4,42,0.2,2049,False,False,True,0.855072463768116,2.2165088653564453,2.8204634189605717,1.5,1.34375,0.0549918413162231,Mamba-790M,ssm,48,0.8936170212765957
math,5,42,0.2,2049,False,False,True,0.7413793103448276,6.774508476257324,6.115114688873291,2.25,1.0,1.6893826723098757,Mamba-790M,ssm,48,0.8936170212765957
math,6,42,0.2,2049,False,False,False,0.0,1.927919626235962,1.1960865259170532,2.0,2.0,0.110334500670433,Mamba-790M,ssm,48,0.8936170212765957
math,7,42,0.2,2049,False,False,False,0.0,1.5359500646591189,1.423060655593872,0.5,0.75,0.0142221506685018,Mamba-790M,ssm,48,0.8936170212765957
math,8,42,0.2,2049,False,False,True,0.855072463768116,1.401640772819519,1.2481358051300049,1.0,1.0,0.0093821808695793,Mamba-790M,ssm,48,0.8936170212765957
math,9,42,0.2,2049,False,False,True,0.8695652173913043,1.4930925369262695,1.326072096824646,1.5,1.25,0.0205818992108106,Mamba-790M,ssm,48,0.8936170212765957
math,10,42,0.2,2049,False,False,True,0.6666666666666666,2.3735921382904053,4.412871360778809,1.625,1.5,0.3849634826183319,Mamba-790M,ssm,48,0.8936170212765957
math,11,42,0.2,2049,False,False,False,0.0,2.411775827407837,1.479662299156189,1.0,0.5,0.221814289689064,Mamba-790M,ssm,48,0.8936170212765957
math,12,42,0.2,2049,False,False,True,0.8260869565217391,1.2765365839004517,1.170180320739746,1.0,1.0,0.0097614079713821,Mamba-790M,ssm,48,0.8936170212765957
math,13,42,0.2,2049,False,False,True,0.855072463768116,2.16972279548645,3.293011426925659,1.625,2.375,0.171133279800415,Mamba-790M,ssm,48,0.8936170212765957
math,14,42,0.2,2049,False,False,True,0.8888888888888888,1.24495267868042,1.230700969696045,2.25,2.0,0.0064014196395874,Mamba-790M,ssm,48,0.8936170212765957
math,15,42,0.2,2049,False,False,True,0.855072463768116,1.6809839010238647,1.6283799409866333,0.75,0.75,0.0118632623925805,Mamba-790M,ssm,48,0.8936170212765957
math,16,42,0.2,2049,False,False,False,0.0,1.8242518901824951,2.4305245876312256,2.375,3.03125,0.0529527589678764,Mamba-790M,ssm,48,0.8936170212765957
math,17,42,0.2,2049,False,False,True,0.8536585365853658,0.9809144139289856,0.8750807046890259,2.0,2.0,0.0367282852530479,Mamba-790M,ssm,48,0.8936170212765957
math,18,42,0.2,2049,False,False,True,0.6521739130434783,1.665571928024292,1.6346206665039062,1.5,1.5,0.00458754459396,Mamba-790M,ssm,48,0.8936170212765957
math,19,42,0.2,2049,False,False,True,0.55,7.19999361038208,6.959500312805176,0.25,0.75,0.1294647604227066,Mamba-790M,ssm,48,0.8936170212765957
math,20,42,0.2,2049,False,False,True,0.3448275862068966,1.3106845617294312,1.4527997970581057,1.5,1.0,0.0234936084598302,Mamba-790M,ssm,48,0.8936170212765957
math,21,42,0.2,2049,False,False,False,0.0,5.312949180603027,7.4931864738464355,2.4375,1.25,0.6808334589004517,Mamba-790M,ssm,48,0.8936170212765957
math,22,42,0.2,2049,False,False,True,0.8292682926829268,1.6017754077911377,1.1700592041015625,1.0,2.0,0.1003735065460205,Mamba-790M,ssm,48,0.8936170212765957
math,23,42,0.2,2049,False,False,False,0.0,1.1838741302490234,1.164671778678894,1.0,1.0,0.0055849873460829,Mamba-790M,ssm,48,0.8936170212765957
factual,0,42,0.2,2049,True,True,False,0.0,2.8835866451263428,4.011269092559815,1.5,0.5,0.594174325466156,Mamba-790M,ssm,48,0.8936170212765957
