indirect_effect,direct_effect,total_effect
0.033552511996686185,-0.2867738930301492,-0.25322138103346914
0.03715021342566268,-5.038579690892875,-5.001429477467239
-6.009331061933967,329.7093212834566,323.69999022152155
0.14452346871889465,-1.5394237281887562,-1.394900259469866
0.2554079173005916,-11.296040280714086,-11.04063236341354
-0.09074296585938721,4.974019696753377,4.883276730893917
0.8981529441909879,-22.899279415501752,-22.00112647131077
0.19204174516295977,-7.048032109943944,-6.855990364780946
0.2645210806730434,-7.59063798933037,-7.3261169086573315
0.051032749339909846,-2.0211866330763417,-1.9701538837364339
0.02039618683390286,-1.4100532251176108,-1.3896570382837095
0.021735036303571993,-1.0180822424842115,-0.9963472061806441
4.555186439649739,-48.87184089896003,-44.31665445930658
0.19638226762655647,-0.9917901440448771,-0.7954078764183024
-0.11313189130936581,-1.1373263736433523,-1.2504582649527345
0.08156958533958207,1.4691810894410722,1.5507506747803852
-0.043675061064137086,-1.1055541957623345,-1.1492292568264535
0.47294562825024106,-5.97924313732139,-5.5062975090705555
0.21855231955768728,-0.9968104736600365,-0.7782581541023463
-0.04080503251973884,1.8509909387211796,1.8101859062014425
0.057762009604167455,-1.8157971122807224,-1.7580351026765513
0.02041191332985973,-1.5583628992955192,-1.537950985965654
-0.04505565218153435,0.7949158983513321,0.7498602461697915
0.032791908718516775,-2.3855370643314266,-2.3527451556129133
-0.0022045087271353177,0.0401200942649097,0.03791558553775676
0.1532346935626587,-5.7579251898991295,-5.604690496336458
0.15006027713054193,-0.7898410179806357,-0.6397807408501128
0.1263756228983671,-3.27080993647253,-3.1444343135741155
0.015653770735514813,-0.9940624886094525,-0.9784087178739336
-0.05691797672971387,8.243573919730432,8.186655943000742
-0.0002998875491391002,-0.8291809998839006,-0.8294808874330398
0.09858048600422835,-0.8971424124229177,-0.7985619264186856
-0.12643347946670755,-0.867796407120931,-0.9942298865876218
0.33828107066726265,-1.1475977315901922,-0.8093166609230593
0.00719043966236877,-5.599086046432916,-5.591895606770545
0.0513036629460238,-1.8481782373022757,-1.7968745743562495
-0.015425757923479376,0.24563734884787375,0.23021159092438892
0.280886745640293,-3.3469520188134476,-3.066065273173164
-0.11893533725072354,-1.8852110668386928,-2.0041464040894432
0.06651536191977997,-1.703137920091048,-1.636622558171275
0.14765670358162816,-0.5201292012862291,-0.37247249770461033
0.1773312544356115,-0.9403426152483972,-0.7630113608127747
0.08830705298046583,-0.6320317061739091,-0.543724653193459
0.12097009786187116,-1.122960794181434,-1.0019906963195575
2.6930249340083225,-38.21454664375981,-35.521521709744725
0.39783318201810663,-18.723335162448603,-18.32550198043043
0.02450453126708747,-2.568712752856091,-2.5442082215889728
0.10669445677848484,-4.151096090487543,-4.044401633709053
-0.06005764376193831,0.25592575433793086,0.1958681105760235
0.03145349950069991,-0.9792388131145322,-0.9477853136138137
0.07351176806403817,-1.05926328961842,-0.9857515215543803
-0.019814011505183148,-0.6233152078044695,-0.6431292193096758
-0.2665069170641501,3.6618678023496223,3.3953608852856476
-0.07414930193573774,1.0054146433590923,0.9312653414233523
0.10128708187912978,-1.1378259603775458,-1.0365388784984209
0.047957854457475343,-1.4764609852878976,-1.4285031308303846
0.1633471430643101,-5.288985856904901,-5.125638713840596
0.7839437131828052,-6.6166972004302025,-5.8327534872471745
0.2699038931838144,-0.8808109633475887,-0.6109070701642345
-0.005117196826359148,1.9205692531706715,1.9154520563443689
-0.06269511873675582,-1.945849192462259,-2.008544311199014
